lossG,lossD
1.6664485931396484,1.8803269863128662
1.5292141437530518,1.5808874368667603
2.197941780090332,1.2970550060272217
2.8401131629943848,1.0142477750778198
3.3754420280456543,0.8040638566017151
3.5827484130859375,0.8898016214370728
3.9388771057128906,0.9246701002120972
4.077846527099609,1.2384949922561646
4.581501483917236,1.2337324619293213
4.74308967590332,1.4063115119934082
5.050093650817871,1.1715161800384521
5.436426639556885,0.4710164964199066
5.116284370422363,0.3565828800201416
5.262085437774658,0.6905251741409302
5.78342342376709,0.8065686225891113
5.7193708419799805,0.3980019688606262
5.262015342712402,0.34827476739883423
5.4296875,0.37759774923324585
5.337754249572754,0.2009071558713913
5.077486991882324,0.18526619672775269
4.8640031814575195,0.20415683090686798
5.023983955383301,0.22157022356987
5.38884162902832,0.23663125932216644
5.132421970367432,0.1628822386264801
4.994986534118652,0.1599554717540741
5.059196949005127,0.17277668416500092
5.112103462219238,0.12759391963481903
4.991048812866211,0.15307855606079102
5.3027825355529785,0.23331956565380096
5.683802604675293,0.325433611869812
5.603485107421875,0.29832783341407776
5.392481803894043,0.2883738875389099
5.153955459594727,0.193269282579422
5.799407482147217,0.40474972128868103
6.240172386169434,0.37078559398651123
5.792830944061279,0.3486282229423523
5.707617282867432,0.465941846370697
5.453701972961426,0.32157155871391296
4.769435882568359,0.39426738023757935
5.162815093994141,0.5169811248779297
4.846776008605957,0.3186144232749939
4.59396505355835,0.30494123697280884
5.117090225219727,0.4802502691745758
5.467879295349121,0.3494035601615906
5.070627212524414,0.46049192547798157
4.0852155685424805,0.5726554989814758
5.656603813171387,0.5862187743186951
5.090419769287109,0.3244069218635559
5.101387023925781,0.4636279344558716
4.910760879516602,0.4890281856060028
4.629429340362549,0.3061230480670929
5.521772861480713,0.5407443046569824
4.820938587188721,0.2981852889060974
4.647309303283691,0.3378170132637024
4.22538948059082,0.5311504602432251
5.021420478820801,0.34232696890830994
4.819199085235596,0.297738254070282
4.581326484680176,0.34829482436180115
6.076294898986816,0.5202221870422363
4.893273830413818,0.2879934012889862
4.5249786376953125,0.3235854506492615
5.551462173461914,0.39940106868743896
5.038425445556641,0.23529227077960968
4.60251522064209,0.19638192653656006
5.129617691040039,0.2020752876996994
6.032236576080322,0.3427767753601074
4.55864143371582,0.28192397952079773
4.888620853424072,0.3913308084011078
4.742198467254639,0.24675284326076508
4.795283317565918,0.16700997948646545
4.637795448303223,0.14138421416282654
4.734762191772461,0.2003280520439148
5.068353652954102,0.18721207976341248
4.490913391113281,0.14890550076961517
5.08178186416626,0.23401127755641937
4.937656879425049,0.17600730061531067
4.682480812072754,0.17990373075008392
4.902349948883057,0.16564704477787018
4.756961822509766,0.18025749921798706
5.3507280349731445,0.2030535638332367
4.7842559814453125,0.129647895693779
5.163460731506348,0.24326081573963165
3.591390609741211,0.2889936566352844
7.496912002563477,0.39394867420196533
4.565774917602539,0.3725194036960602
4.349798202514648,0.15328459441661835
6.108101844787598,0.16902083158493042
5.456090927124023,0.11571784317493439
4.046933174133301,0.1154673844575882
4.7134552001953125,0.12063474953174591
4.950685977935791,0.10616733133792877
4.76714563369751,0.08306137472391129
4.726531982421875,0.14686350524425507
4.8911237716674805,0.16390755772590637
5.036145210266113,0.1932552307844162
4.099298000335693,0.2446618527173996
5.6871337890625,0.2405659407377243
3.111802101135254,0.21341192722320557
8.985633850097656,0.3714883327484131
1.9348013401031494,0.704789400100708
10.280801773071289,0.9525032639503479
11.196540832519531,0.09503434598445892
6.016067981719971,0.35685548186302185
5.3892927169799805,0.44315430521965027
5.717724323272705,0.21089878678321838
3.8321847915649414,0.2485162615776062
4.452297210693359,0.2507679760456085
4.754391670227051,0.1526317149400711
4.266449928283691,0.2140536904335022
4.490360736846924,0.2653304934501648
5.026503562927246,0.2266722470521927
2.5335583686828613,0.3654497265815735
7.53278112411499,0.500251293182373
6.158298969268799,0.32666608691215515
4.422661781311035,0.05469854176044464
5.6071295738220215,0.24265822768211365
5.339217662811279,0.12211418896913528
4.454467296600342,0.10074935108423233
4.625180244445801,0.13316357135772705
3.5777502059936523,0.2564713656902313
5.309086799621582,0.24026232957839966
1.1927111148834229,0.3713550865650177
12.413291931152344,1.3420716524124146
2.7505369186401367,5.063715934753418
1.6241490840911865,0.5052086710929871
7.219557762145996,1.3658008575439453
6.449301242828369,0.5219870805740356
3.060225009918213,0.5456371307373047
4.014017105102539,0.5626333951950073
4.3688154220581055,0.3955037593841553
3.5203912258148193,0.36441200971603394
3.5915918350219727,0.2022448033094406
3.9493865966796875,0.38075488805770874
3.992826461791992,0.23695078492164612
4.237340927124023,0.39520716667175293
3.7354607582092285,0.37605148553848267
3.4506025314331055,0.5072701573371887
3.8318943977355957,0.309195339679718
4.015591621398926,0.19698181748390198
3.5861921310424805,0.23994171619415283
3.726223945617676,0.1679581105709076
3.7691431045532227,0.19534340500831604
4.317983627319336,0.19492927193641663
4.307085037231445,0.17118006944656372
3.898858070373535,0.15913242101669312
3.495962142944336,0.2988361716270447
3.9667131900787354,0.23559093475341797
4.0406694412231445,0.19744537770748138
3.866665840148926,0.21448875963687897
3.769587516784668,0.14330556988716125
3.888362407684326,0.18101707100868225
3.641230344772339,0.23702962696552277
3.5452256202697754,0.24634991586208344
3.8220739364624023,0.18009939789772034
3.8022468090057373,0.21013565361499786
3.484943389892578,0.22247710824012756
3.494518280029297,0.23309078812599182
3.8196024894714355,0.1565353274345398
3.4101743698120117,0.24326467514038086
3.643496513366699,0.1405201256275177
3.986018180847168,0.12505075335502625
3.711064100265503,0.16301986575126648
3.3041224479675293,0.1922101378440857
3.6468892097473145,0.24122169613838196
3.262223720550537,0.2400764375925064
2.54669189453125,0.3860565721988678
3.789459466934204,0.3118681311607361
3.45070743560791,0.2653704583644867
2.7025156021118164,0.3057665228843689
3.786919593811035,0.24537907540798187
3.972872734069824,0.19884854555130005
2.704361915588379,0.2877190113067627
4.635202884674072,0.37467995285987854
2.186572313308716,0.5057241916656494
3.998487949371338,0.4287513494491577
4.8758039474487305,0.09923648834228516
3.7878332138061523,0.17108935117721558
3.268052101135254,0.13789892196655273
3.438709259033203,0.20444947481155396
4.481400012969971,0.1850193440914154
2.711197853088379,0.2328168749809265
3.3154211044311523,0.2663833796977997
3.4064748287200928,0.3109526038169861
